Player_Age,Player_Weight,Player_Height,Previous_Injuries,Training_Intensity,Recovery_Time,Likelihood_of_Injury
18,61.16533,186.05932,1,0.56535,2,0
28,73.78154,176.86243,1,0.09101,2,1
25,77.65257,181.42148,0,0.38693,5,0
24,70.6371,166.91878,1,0.22425,2,0
34,78.1471,172.46223,1,0.12418,6,1
24,83.05898,195.53279,1,0.92548,3,1
23,74.69407,180.53515,1,0.69994,6,1
28,77.24599,189.30086,0,0.16883,3,1
31,88.83424,182.32013,0,0.9494,6,1
27,79.73197,193.14282,0,0.21599,5,1
33,77.00824,160.01162,0,0.23561,6,0
30,65.41921,178.11782,1,0.13327,4,0
18,81.71026,196.44782,0,0.72785,2,0
25,78.3015,189.56173,1,0.57088,6,1
25,87.83739,193.25372,1,0.05825,6,0
30,75.46879,179.93235,0,0.0253,3,0
18,56.83733,174.62894,0,0.53266,1,1
39,57.99879,169.72836,1,0.65153,2,0
30,82.35681,169.03072,0,0.82287,3,0
28,69.29806,188.07061,0,0.47827,3,1
33,79.36768,185.13211,1,0.67653,3,1
39,76.14233,179.33427,1,0.73366,4,0
32,73.3316,185.08191,1,0.61305,5,0
32,74.03639,181.42452,1,0.35222,4,1
28,66.3461,189.62218,1,0.1319,6,1
27,74.84222,189.52687,0,0.64754,1,0
25,69.15507,169.34126,1,0.7687,1,1
23,71.27743,182.73646,0,0.18983,5,1
24,71.76351,163.31133,1,0.49487,6,0
21,72.73307,181.33021,1,0.39725,5,1
27,84.22173,186.04304,1,0.2057,3,1
19,73.70209,166.86281,1,0.24531,1,1
28,85.23702,175.83537,0,0.23767,3,0
27,90.37855,180.09526,0,0.41893,5,0
28,83.54945,182.33915,0,0.39046,1,1
25,80.34469,177.21396,0,0.55418,3,1
39,78.26832,168.27712,1,0.09321,2,1
34,83.65359,179.45993,0,0.58125,6,1
21,75.89361,163.47756,1,0.02185,2,0
29,84.8457,177.67359,1,0.25738,3,0
24,81.14106,175.58626,0,0.50214,4,0
22,71.4016,178.65734,0,0.68694,3,0
21,83.95851,174.40678,0,0.77127,1,1
30,75.9148,164.92319,1,0.03556,5,0
24,73.93868,176.33657,1,0.53749,3,1
32,70.23801,189.3082,0,0.35444,1,1
32,76.66019,192.61461,0,0.69491,1,1
34,84.96463,204.39334,0,0.28378,2,1
23,83.8894,196.9165,0,0.74372,3,1
30,78.53394,168.03062,1,0.60224,6,0
31,80.99644,175.91562,1,0.78967,4,0
25,87.71697,179.77214,0,0.98439,4,0
24,73.50034,179.1444,1,0.90859,5,0
36,63.8458,180.69533,0,0.59329,5,1
29,88.0113,204.07591,0,0.89376,2,0
31,69.70222,169.17948,1,0.15309,3,1
23,68.09662,172.86469,0,0.04304,5,1
21,57.03802,196.43826,0,0.53313,3,0
25,80.71283,173.84019,1,0.97437,6,0
27,58.78547,183.93581,0,0.70974,4,1
22,67.49741,190.34657,0,0.30514,1,1
27,80.88237,184.86499,1,0.66877,4,0
19,82.21921,181.91766,0,0.03991,2,1
22,68.48296,189.38611,0,0.47062,3,1
31,73.65847,171.06931,0,0.23726,1,1
31,66.27405,175.03637,1,0.0492,1,0
26,69.51603,185.35638,0,0.24991,2,0
22,77.66215,159.30561,1,0.72246,1,1
22,69.98353,194.16584,1,0.55119,3,0
26,72.55785,183.03392,0,0.02343,4,0
31,60.35293,181.53032,1,0.40974,3,0
32,86.32956,163.69487,1,0.75217,5,1
25,80.10067,167.13391,0,0.9546,1,1
22,82.92905,176.01416,1,0.87436,1,1
29,87.90425,188.0743,1,0.00152,3,1
23,66.74787,159.23384,0,0.2187,6,0
25,71.41606,187.88365,0,0.20774,2,1
34,56.05166,176.39969,0,0.41309,6,0
32,105.0,177.76577,0,0.64575,3,0
28,73.50415,182.53593,0,0.15307,4,1
21,85.38728,182.69317,1,0.91568,2,1
29,62.61839,172.87571,0,0.77712,1,1
33,84.96388,186.2491,0,0.41933,6,1
26,93.57591,156.80602,0,0.58399,6,1
34,74.39719,175.49581,1,0.5418,1,1
34,64.89119,181.53682,0,0.58223,2,0
36,73.61204,176.55051,0,0.86012,2,0
29,52.73238,161.7309,0,0.20012,2,1
30,74.62113,187.58027,1,0.68371,1,0
35,83.20967,167.51612,0,0.10703,1,0
30,74.64242,179.32486,0,0.45916,6,0
25,72.1586,181.53035,0,0.63584,6,1
25,80.27568,180.19827,0,0.0125,1,0
29,81.04025,191.69011,1,0.10807,1,1
21,58.40094,179.46737,0,0.09127,1,1
27,75.88823,184.27455,0,0.37469,3,0
33,99.35985,179.44096,1,0.62201,3,0
18,61.64984,186.12956,0,0.99597,3,1
35,74.14581,193.93495,1,0.25408,2,0
33,94.41746,181.37542,0,0.13596,1,0
25,86.04175,187.8185,1,0.41476,6,0
30,69.86603,194.55329,1,0.14598,6,0
28,77.06135,193.57184,1,0.02454,3,1
34,74.97888,176.14711,1,0.56396,2,1
32,67.51928,190.36432,0,0.87957,4,0
20,74.25748,182.48771,1,0.86085,5,1
30,72.20034,191.1723,0,0.10079,4,0
26,76.12749,185.68635,1,0.14748,4,0
28,67.51617,182.75668,0,0.49112,5,1
24,62.23382,184.33972,0,0.36772,6,0
36,74.58719,182.55238,1,0.70307,2,1
33,92.15118,182.94333,0,0.49494,5,1
24,75.82203,178.41168,1,0.02012,2,0
21,71.68406,177.48276,1,0.28456,4,0
26,82.54086,197.63175,0,0.90149,5,1
30,73.4168,184.77528,0,0.51151,4,0
29,93.68033,174.26695,0,0.79795,5,0
34,74.96087,177.22583,1,0.4023,5,0
31,82.00497,190.56258,1,0.67696,1,0
32,67.45396,172.63813,1,0.169,3,0
29,80.03089,165.17972,1,0.73653,3,1
21,77.75093,165.91551,0,0.78658,4,0
27,74.43494,162.71024,0,0.09014,4,1
33,69.98242,167.01185,0,0.18331,4,1
27,68.6197,168.19134,1,0.46289,1,0
30,77.82353,193.85237,0,0.63744,1,0
26,81.28939,179.53821,1,0.63749,4,1
22,73.72837,176.36736,1,0.6682,1,1
27,77.87268,165.56587,0,0.71442,5,1
29,74.62085,178.56874,0,0.50577,5,1
24,75.98526,162.62672,0,0.57486,5,1
26,72.99555,176.30583,1,0.00841,3,1
23,75.17973,200.64494,0,0.1666,5,0
33,101.9804,186.63804,0,0.49856,3,1
26,78.11634,177.90202,1,0.74559,5,1
35,81.45297,186.98124,0,0.80892,4,1
35,79.38024,174.78457,0,0.72894,3,0
27,72.37183,171.99322,1,0.4864,1,1
22,87.93989,197.0413,1,0.28128,6,1
18,72.08836,168.57725,1,0.44472,3,0
20,85.55055,176.45879,0,0.00929,2,1
21,71.65793,183.06033,0,0.59796,3,0
34,65.40027,170.63766,1,0.07457,5,0
28,78.65396,186.50605,0,0.14539,5,1
29,63.95332,176.93405,1,0.62598,5,1
18,80.3564,186.6391,0,0.01335,1,1
22,63.05841,185.85984,0,0.57356,4,1
32,71.80992,177.56988,0,0.63838,3,1
29,60.6827,197.10659,1,0.78828,1,0
27,103.24167,173.34664,1,0.06803,2,0
30,58.4604,193.4887,0,0.00293,3,0
36,75.09814,191.74933,1,0.76686,6,1
26,86.43304,197.70882,0,0.29005,5,1
28,85.36386,181.74056,0,0.88721,1,1
28,83.51342,172.11414,0,0.18497,1,1
39,71.82772,200.76797,0,0.58551,3,1
18,88.51089,176.65299,0,0.10941,6,1
31,84.13391,171.86457,0,0.40269,1,0
27,77.123,178.10213,0,0.88206,1,0
30,77.40581,170.18309,0,0.60835,1,0
24,71.96077,185.26149,0,0.68962,3,1
27,65.90348,173.94332,1,0.22597,5,1
31,87.37151,177.12516,1,0.92275,6,0
39,88.12208,189.67779,1,0.62348,1,0
32,66.15891,186.23693,0,0.10589,1,1
23,73.46215,180.15585,0,0.01555,4,0
25,73.56577,181.70874,1,0.01592,6,0
25,74.67344,180.12255,1,0.05121,6,1
19,75.64295,175.68845,1,0.91162,2,0
26,84.46861,179.97473,1,0.35838,4,0
31,67.52783,184.90842,1,0.29823,5,0
21,66.53653,178.73838,1,0.41655,4,1
33,87.3662,184.19768,1,0.40957,3,1
30,70.37355,171.63331,1,0.23849,4,0
24,62.36965,173.96106,1,0.09183,3,0
27,70.1487,172.65679,0,0.10863,4,0
35,71.69947,174.34869,0,0.59919,4,0
31,90.54963,192.87181,0,0.39684,2,1
28,84.24826,187.26039,0,0.90246,6,0
26,86.47521,169.23077,0,0.46374,3,1
28,83.19974,184.37498,0,0.50349,5,0
25,84.46244,176.09418,0,0.92824,6,1
18,68.11918,173.17615,1,0.50164,1,1
38,73.01398,165.14261,0,0.50198,5,0
28,65.10085,189.71919,1,0.36316,4,0
29,72.89512,166.36137,0,0.71041,5,0
27,81.84105,179.48037,1,0.39223,4,0
24,76.34583,170.53689,1,0.58832,4,1
27,88.11481,187.75844,0,0.4474,1,0
20,63.58584,176.65648,1,0.52874,2,0
39,80.00238,178.65537,0,0.82703,2,0
21,62.51697,178.99266,1,0.41373,1,1
22,75.94176,183.0257,1,0.23008,5,0
25,82.40333,180.13005,0,0.57032,3,0
34,72.85497,179.56727,0,0.93751,1,1
28,80.51127,174.81598,0,0.69321,6,1
21,65.40268,164.25271,1,0.30836,4,1
34,58.3631,168.81449,1,0.96299,6,0
31,80.5703,187.1848,0,0.34272,2,1
30,92.4401,176.94181,0,0.98325,2,1
31,65.03955,173.3599,0,0.19199,5,1
39,87.22194,165.94272,0,0.99965,3,0
38,75.43423,162.80353,1,0.07591,6,0
24,61.64308,172.96793,0,0.71324,1,1
36,63.68495,188.88053,0,0.74044,4,0
29,75.15785,174.4293,1,0.67957,6,0
30,70.95538,184.00486,0,0.77761,4,1
19,61.87087,173.9694,0,0.47183,3,1
27,58.05961,186.38867,0,0.05411,5,1
23,66.53281,176.48249,1,0.35775,6,1
32,76.93809,167.68116,1,0.64231,3,0
33,74.93599,177.31047,0,0.64625,5,0
18,69.98762,198.34,1,0.19519,5,1
27,77.01887,197.89884,1,0.25301,6,1
33,85.40027,184.86533,1,0.4867,1,0
27,78.94127,178.62941,1,0.72861,1,1
31,73.78691,183.03902,0,0.8528,4,0
29,84.28072,183.16852,0,0.08648,2,0
29,65.4015,179.60113,1,0.92562,6,0
26,72.7508,184.40944,0,0.92773,5,1
21,72.98912,182.08227,0,0.00793,4,0
22,62.63047,176.84028,0,0.50641,6,0
31,70.80126,168.04743,1,0.58714,2,0
28,54.2504,175.39941,0,0.55371,4,1
27,94.12178,187.99519,0,0.61577,5,0
25,65.62586,179.68538,0,0.50335,2,0
26,90.86114,183.00287,1,0.29381,3,1
33,75.38085,177.16984,1,0.0957,1,0
26,80.64864,169.40402,0,0.20838,1,1
21,70.112,177.6137,1,0.74026,2,1
31,77.0793,169.77544,1,0.24106,6,1
26,81.5049,169.13711,1,0.82971,2,0
28,81.64552,192.05637,0,0.40349,5,0
36,82.74773,175.79914,1,0.41448,2,0
27,71.31667,172.58515,1,0.8685,6,0
29,70.1964,196.1796,0,0.21429,1,1
22,59.05824,188.14985,0,0.18962,5,1
26,80.23219,176.28491,0,0.98541,6,1
31,85.82379,184.27636,1,0.5406,4,1
20,91.15982,177.64212,1,0.19052,1,0
29,78.05173,173.0732,0,0.1658,3,0
28,67.3352,184.74691,0,0.86166,5,1
28,58.02904,176.75698,1,0.59985,3,1
33,85.41667,180.75498,1,0.11504,2,0
29,57.03723,190.21363,1,0.88691,4,1
35,71.59396,189.11213,1,0.44391,2,0
23,72.75693,174.49907,0,0.98936,1,0
28,74.30545,184.86032,0,0.28176,4,1
28,75.35803,168.72144,1,0.52882,6,1
22,76.38148,184.50414,0,0.1731,1,1
32,50.84637,181.48495,0,0.43971,4,0
39,75.14656,183.78979,0,0.17654,3,1
27,52.70424,177.02555,1,0.30723,1,0
30,82.32218,200.84071,0,0.26987,6,1
28,69.44875,170.987,0,0.28309,1,1
24,53.42963,189.71552,1,0.96983,2,1
18,66.85795,169.68302,1,0.03845,6,0
24,69.29925,185.04344,1,0.49686,5,1
21,86.907,185.7579,1,0.62925,6,0
36,76.96638,180.54976,0,0.66076,1,0
27,78.44445,175.04676,0,0.75455,6,1
26,86.81222,181.41135,1,0.76097,4,1
32,74.03856,182.6701,0,0.9555,2,0
22,82.54188,197.89936,1,0.75567,5,1
24,81.83861,171.2766,0,0.82369,1,1
28,62.13531,174.44087,0,0.53232,3,1
33,89.72984,182.84736,1,0.65767,6,0
30,60.79698,177.43946,1,0.47812,2,1
29,84.17367,178.99959,1,0.27642,6,0
28,59.82927,190.70352,1,0.31338,3,0
30,81.01237,151.79733,1,0.36053,4,1
29,93.61915,174.02051,1,0.34064,2,0
22,72.87021,162.57631,1,0.53316,2,0
28,72.43644,168.04184,0,0.24763,2,1
22,81.1044,204.04624,1,0.51664,5,0
28,71.70604,185.98168,1,0.91624,6,0
25,93.18279,189.51565,1,0.40596,5,1
39,76.92192,179.1947,1,0.22265,1,0
27,71.7983,187.58714,0,0.34686,3,0
20,69.59714,162.33435,0,0.87689,6,0
27,65.67052,190.38298,0,0.9417,6,0
30,68.72245,171.80156,0,0.88669,1,1
36,71.49327,174.68684,0,0.28735,3,1
25,70.12361,185.05151,1,0.38785,1,1
20,68.41825,183.16447,0,0.97493,2,1
32,95.98841,180.8462,0,0.32385,2,1
21,64.69905,166.36904,1,0.13786,3,0
25,76.46633,180.99814,0,0.28209,2,0
26,80.92521,189.60561,1,0.96398,1,0
27,81.30108,174.67513,0,0.41588,5,1
31,74.41393,193.14937,1,0.93388,4,1
24,72.59297,171.27308,0,0.10408,6,1
26,79.51547,180.06548,1,0.76606,6,1
27,77.66522,195.35328,1,0.09334,1,1
28,72.41041,173.186,1,0.1975,3,0
28,59.38121,190.53985,0,0.6161,2,1
30,70.32076,199.74652,0,0.43448,4,1
32,63.5345,181.71044,1,0.66667,4,0
29,68.3284,174.72983,0,0.97341,2,1
30,75.33223,172.27261,0,0.05271,1,0
20,78.58736,193.04603,0,0.19163,2,0
28,92.80453,192.76694,0,0.64022,5,0
30,69.62594,194.49309,0,0.89653,3,0
31,82.74626,179.67162,0,0.79765,6,0
24,78.0596,190.37807,0,0.46558,2,0
24,87.95998,179.51161,0,0.74547,1,0
25,80.76229,171.16945,0,0.2081,5,0
30,64.91519,191.24177,1,0.01373,6,1
33,57.76954,196.3387,1,0.57002,5,1
25,78.11262,169.79398,0,0.81324,1,1
32,69.71549,169.60569,1,0.43344,3,1
28,65.19686,180.39982,1,0.56925,4,1
27,62.32422,189.56129,1,0.42218,5,1
26,76.60975,168.66181,1,0.51404,6,0
31,90.07708,182.27016,0,0.88435,1,0
29,70.91328,174.09573,1,0.47814,6,1
39,80.9027,187.00829,1,0.00748,6,0
23,73.97734,172.02113,0,0.79985,5,0
30,62.10618,187.71803,1,0.61772,6,1
25,82.34811,178.41785,1,0.73039,4,1
23,64.05308,170.62859,0,0.90109,6,1
27,75.21627,180.6369,0,0.28621,1,1
28,71.5848,160.62027,1,0.50307,5,0
39,83.93077,174.40905,1,0.60248,1,1
27,64.41849,183.37401,1,0.34539,6,1
22,78.9087,162.28245,1,0.84607,1,1
29,66.60203,154.28863,0,0.69757,4,1
18,69.88895,156.60633,0,0.73341,1,1
27,40.0,193.27129,1,0.80801,6,0
28,95.92099,179.23241,1,0.25808,3,1
31,80.50557,174.67535,1,0.74564,5,1
32,67.32653,189.45155,1,0.77381,2,0
25,63.75344,175.9555,1,0.84239,3,0
27,70.04351,182.68462,0,0.48854,3,1
24,82.1688,180.25755,0,0.50419,1,1
22,56.07915,175.29001,0,0.09818,3,0
29,73.58416,182.94146,0,0.85212,3,1
21,92.70642,187.73261,1,0.53349,3,0
25,63.66054,178.15093,0,0.59443,1,1
23,75.80385,175.39444,1,0.12144,6,1
30,97.0331,176.57488,1,0.60182,3,1
37,81.32152,157.02087,1,0.04199,2,1
21,76.25924,182.8306,0,0.92321,3,1
18,80.06636,167.90889,0,0.86354,1,1
27,70.99135,186.29719,1,0.19432,6,0
28,87.99631,179.09576,1,0.5938,1,1
29,71.0067,181.05121,1,0.6027,4,0
25,55.40818,187.00329,1,0.80343,4,1
26,71.08697,170.73476,0,0.75692,6,0
29,65.33265,183.69248,0,0.99324,6,1
33,72.18806,182.67621,1,0.35084,2,1
18,72.40916,178.15219,0,0.12463,6,0
26,86.97423,170.71814,1,0.57347,5,0
29,81.95293,185.95238,1,0.76399,4,0
23,77.63265,187.03455,0,0.28579,3,0
36,74.97055,181.13602,0,0.23621,1,1
24,64.41142,169.29698,1,0.80245,4,1
27,53.18825,174.72551,1,0.75372,6,0
30,76.1316,179.39667,1,0.20339,1,1
25,82.94641,186.88495,0,0.86927,3,0
18,73.91666,164.16511,0,0.13473,1,0
25,69.65146,174.36197,1,0.10924,1,0
33,79.64502,175.97327,0,0.35111,4,0
26,74.16668,179.16778,1,0.88653,1,0
23,91.85744,166.98675,0,0.69544,3,1
32,87.32728,177.82467,1,0.39472,2,1
26,84.59508,176.89516,0,0.15725,1,0
25,82.57734,169.62408,1,0.71348,6,1
28,62.09833,178.82032,1,0.59915,1,0
31,81.62994,174.58831,0,0.98768,3,1
39,78.76326,184.95586,0,0.76556,5,1
32,81.06425,171.14672,1,0.10212,3,1
33,79.92609,180.89834,0,0.72822,4,1
25,79.52763,171.91611,1,0.25745,4,1
22,102.00866,174.00246,0,0.9619,2,0
28,74.23814,182.97292,0,0.01927,1,0
28,84.36337,182.34718,1,0.23835,2,1
22,70.2901,175.82978,1,0.499,6,0
27,82.90642,177.30589,0,0.07907,6,1
29,84.3932,165.46394,0,0.34406,2,1
29,78.64426,194.02764,0,0.49723,1,0
30,91.69247,186.87456,0,0.44693,1,0
29,66.15724,186.51448,0,0.46059,3,1
25,70.12779,164.04968,1,0.87902,2,1
25,77.1238,174.0451,0,0.50529,2,1
22,83.80807,176.65454,0,0.94105,4,0
36,76.7943,160.68939,1,0.14773,6,0
28,87.85759,188.8995,0,0.28026,2,0
26,68.3831,194.53884,1,0.65652,6,0
23,63.59422,200.61935,1,0.28312,3,0
39,78.08128,169.54116,0,0.34728,6,0
22,74.2282,181.17323,1,0.90103,5,0
25,80.42864,193.22818,0,0.53856,2,0
30,74.72598,177.46382,1,0.33466,3,0
31,71.5998,174.33012,1,0.77671,3,0
32,74.25062,161.33982,1,0.07066,5,1
37,75.28849,191.32622,0,0.56366,3,0
30,71.95019,179.80739,0,0.09967,4,1
22,72.96868,172.70658,0,0.17685,5,1
26,70.96407,182.83857,1,0.06245,6,0
29,83.56665,181.53005,1,0.90168,6,1
38,76.94021,181.68259,0,0.0482,6,1
21,97.56752,177.82902,0,0.51642,6,0
34,76.60705,196.22358,1,0.22498,6,0
28,69.49143,178.6634,0,0.38359,6,0
32,101.70675,196.19322,0,0.49366,4,1
27,79.13626,185.64117,0,0.45006,2,0
23,84.90125,183.5117,0,0.74809,2,0
31,80.92103,178.86725,1,0.91188,3,1
31,81.23011,189.73957,1,0.30027,3,0
32,80.35654,181.12992,0,0.02454,6,1
27,63.97915,170.67869,1,0.89395,5,1
25,78.67529,170.34508,0,0.97878,6,0
20,61.75139,184.22485,1,0.43335,2,0
32,73.25637,170.92621,0,0.45579,1,1
30,67.74383,179.37769,1,0.14416,3,1
23,78.5747,190.57185,0,0.47552,5,0
25,78.34126,183.0397,0,0.30335,3,1
25,79.81146,172.77865,1,0.99438,5,1
20,77.87297,194.09988,0,0.18485,2,1
23,68.93175,185.47875,1,0.37859,3,0
22,72.38997,190.17793,0,0.6165,6,1
25,84.20396,157.32442,0,0.34512,3,1
24,85.67857,183.30853,1,0.47442,1,1
19,63.53217,188.42158,1,0.97348,2,1
38,59.69072,197.00289,0,0.50807,5,0
34,67.73111,165.36181,0,0.91032,1,1
24,85.45208,192.06115,1,0.04308,5,1
29,87.14884,196.4438,0,0.11982,3,0
30,65.75288,159.82711,0,0.94451,4,0
33,78.07309,184.78591,1,0.12873,3,1
23,93.34431,186.17621,1,0.73655,2,0
33,79.15311,176.72992,1,0.446,6,0
25,89.21503,175.09906,1,0.40675,5,1
21,84.98727,186.67854,0,0.65922,1,0
31,65.89801,173.85018,0,0.7276,3,1
34,73.10019,177.82751,0,0.93197,5,0
39,75.34754,188.12435,0,0.25689,1,1
22,76.04133,197.54043,0,0.69808,3,1
31,84.16329,185.37984,1,0.34229,4,1
25,79.08685,181.33484,1,0.71761,4,1
31,45.63799,174.83603,1,0.14212,6,1
20,61.8716,169.894,1,0.45754,3,0
21,53.12619,191.09578,0,0.18363,2,0
24,76.75365,178.4655,1,0.33645,4,1
28,77.40488,191.50703,1,0.71563,5,0
24,77.83225,176.70448,1,0.23335,2,1
31,65.41072,173.50711,0,0.68488,2,0
33,81.74144,184.20799,1,0.49594,3,1
30,82.16262,179.23464,1,0.09204,5,0
36,62.44851,167.94471,0,0.38669,5,1
30,60.33962,198.17368,0,0.86921,1,1
21,74.99868,173.73016,1,0.98929,4,1
34,92.91782,189.27592,1,0.36892,4,1
24,91.99743,188.41857,1,0.05487,2,1
32,80.63404,167.40537,0,0.13019,2,0
35,67.70003,169.97612,0,0.78815,3,1
30,83.86843,176.98491,0,0.65579,5,1
20,70.47576,171.34353,0,0.28501,4,1
23,67.32493,197.26456,1,0.3913,1,1
34,53.56033,177.99824,1,0.81115,4,0
27,76.02382,188.89749,1,0.41311,4,0
28,68.70133,185.13637,1,0.75577,6,1
31,75.9643,182.64022,0,0.29521,6,0
31,52.00642,180.40321,0,0.72481,4,1
29,76.69827,192.37131,0,0.4664,2,1
26,50.68879,171.74907,1,0.54535,5,0
26,85.8794,197.26335,0,0.59873,5,1
32,80.21891,167.12777,1,0.45057,4,0
30,72.21335,187.81512,0,0.46614,5,1
26,80.6272,165.94836,0,0.26571,3,1
33,65.21926,176.84294,0,0.98576,2,1
27,75.72376,180.9331,0,0.90582,2,1
23,82.94774,175.13305,1,0.52738,5,1
24,44.05711,178.1833,1,0.03463,4,1
23,70.52776,166.1303,0,0.16843,4,0
26,74.77356,170.1255,1,0.85394,6,1
34,73.03706,184.98265,1,0.93081,4,0
23,89.57102,180.29672,1,0.16129,5,1
28,63.76099,173.09472,0,0.73452,4,1
24,68.78841,193.24278,1,0.62302,6,0
26,55.84131,167.80069,0,0.30338,6,0
20,90.10287,176.3841,0,0.43609,5,0
26,72.5371,174.94344,0,0.67727,1,0
27,70.61591,186.15038,1,0.1013,6,0
30,74.47517,180.48164,1,0.18904,5,0
29,81.36236,178.91835,1,0.03331,3,0
22,78.47363,161.55783,1,0.9022,4,1
33,101.47884,188.65034,1,0.5739,4,1
29,79.53936,177.82174,1,0.52343,2,0
28,70.34755,181.15661,0,0.70624,6,1
27,69.38643,172.51437,1,0.98835,5,0
25,71.07241,170.94171,0,0.17224,1,0
29,59.98163,194.99288,1,0.13311,4,0
30,75.39864,162.26761,1,0.29479,2,0
19,82.83468,169.45801,1,0.90394,5,0
25,68.86636,194.80492,0,0.41146,2,1
26,66.9262,186.40746,1,0.7935,1,1
29,90.15945,176.74537,0,0.20293,5,0
33,60.73517,192.46596,0,0.49361,4,1
24,54.32182,184.4686,1,0.12747,5,1
25,63.47098,182.3266,1,0.4129,4,0
25,59.59567,182.25562,0,0.26228,3,0
23,78.86226,184.65238,1,0.54943,4,1
26,71.39295,185.05693,1,0.78041,2,0
31,72.80313,201.95973,0,0.93837,1,1
22,86.52934,178.05107,1,0.28384,5,0
30,68.08665,178.35953,0,0.74313,3,1
19,82.75089,167.63107,1,0.88559,3,1
25,90.11323,179.48103,0,0.12485,3,1
26,70.44338,198.62887,0,0.58593,2,0
36,82.37023,189.84485,1,0.61185,4,0
26,72.58182,174.56332,1,0.27239,3,1
18,84.24098,180.30041,1,0.02251,1,0
18,59.28511,167.03562,0,0.2567,1,0
28,58.54488,170.30881,0,0.58473,5,0
31,71.08732,181.49441,1,0.19644,1,0
29,66.11075,175.05545,0,0.28735,4,0
28,69.83291,169.554,1,0.70792,4,1
33,72.80473,184.89841,0,0.39832,3,0
25,82.20014,179.1775,0,0.06543,4,0
32,70.92339,164.3245,1,0.39917,4,0
19,66.76139,159.24853,1,0.99977,3,0
23,71.48487,174.29989,0,0.26105,5,0
18,67.30855,164.11735,1,0.26526,4,0
26,65.65994,161.31089,1,0.16989,4,0
27,58.86983,191.28969,1,0.27164,2,1
28,75.69478,179.02289,1,0.57475,5,0
28,69.31294,177.34554,1,0.9646,3,1
23,84.66279,178.11594,0,0.6077,2,1
27,60.52604,168.62168,1,0.40985,6,0
20,69.57916,184.10976,1,0.38963,2,0
34,93.12907,178.693,0,0.02423,5,0
26,65.6039,172.42591,0,0.00254,4,1
25,72.63467,173.92371,1,0.79719,3,0
35,62.84156,167.72541,0,0.49016,5,1
21,61.51572,175.93757,0,0.03321,2,0
22,90.47311,177.60372,0,0.28603,1,1
22,76.71039,175.67717,0,0.35668,3,0
27,76.33679,180.55155,1,0.78329,1,1
30,58.03684,179.21488,0,0.43439,6,0
31,78.58741,182.30769,0,0.7893,6,0
39,86.57422,189.43097,0,0.63373,4,0
18,86.49477,185.93023,0,0.03314,5,0
31,81.68333,189.5459,1,0.96869,4,1
25,63.70514,171.52266,0,0.18143,5,1
25,78.13123,174.91385,0,0.27562,2,0
24,81.67585,186.53597,0,0.80929,4,1
23,57.05556,186.71478,1,0.18984,1,0
36,63.7872,173.21379,0,0.40109,2,1
32,83.88157,186.11584,1,0.86499,5,0
28,83.76046,170.56468,0,0.63727,2,1
34,59.51417,184.81056,1,0.30208,1,0
20,82.95021,179.73704,0,0.64405,3,0
21,75.95303,166.15564,0,0.81262,5,1
18,82.81009,175.65926,1,0.40389,3,0
24,68.65479,201.82268,1,0.57167,2,1
28,81.45183,182.0278,0,0.98793,6,1
28,83.43829,203.0045,0,0.96456,6,0
28,71.48665,165.56073,0,0.50904,4,1
20,75.17753,187.50742,1,0.09614,6,1
32,68.51478,154.65664,1,0.70068,5,0
29,91.51639,179.99765,0,0.26862,2,1
31,73.79728,186.31217,1,0.66947,5,1
18,65.77976,188.3789,0,0.35176,1,1
29,67.84174,172.0073,1,0.71876,2,0
22,76.26771,190.3909,1,0.36732,4,1
26,82.53331,174.66285,0,0.9412,5,1
30,61.64173,178.35903,0,0.13667,6,1
28,93.4766,175.66678,1,0.0684,4,1
23,78.08675,168.63611,1,0.7812,4,1
28,79.66456,195.6972,1,0.40133,1,0
20,74.0281,180.48018,0,0.46558,6,0
33,75.19259,190.87318,0,0.93382,3,1
26,73.51717,190.44711,1,0.58992,2,1
33,85.17796,170.3206,1,0.66017,3,1
25,74.92071,192.16127,1,0.01947,3,0
25,82.6705,185.03414,0,0.67051,1,1
24,70.66152,169.59098,1,0.38835,4,1
32,76.95641,184.48851,1,0.46021,4,0
24,66.9608,169.77032,0,0.80805,2,1
31,87.16528,196.06458,0,0.52379,1,0
26,66.66253,188.13787,0,0.98687,5,0
18,71.75021,179.28851,1,0.79681,4,0
25,71.8504,192.64804,1,0.72859,2,0
22,71.46049,164.18012,1,0.58869,5,1
28,82.22496,172.50659,1,0.4124,6,1
22,71.83342,177.4758,0,0.05287,3,0
32,88.93925,202.35685,1,0.0185,1,1
27,66.81525,169.29517,1,0.04676,5,0
27,76.69377,162.92694,1,0.95884,4,0
31,67.24214,165.55614,0,0.32321,6,1
32,79.20973,189.06216,1,0.70061,2,1
27,74.8405,174.05808,1,0.59431,2,0
24,73.44938,178.40913,1,0.57167,6,1
19,86.88475,187.62833,1,0.57924,1,0
24,68.45658,178.41915,0,0.3023,3,0
24,80.86515,182.04147,1,0.88653,4,0
28,67.3104,185.35215,1,0.91921,3,0
26,76.12685,175.69324,0,0.64453,1,1
31,63.04425,178.33683,1,0.86395,1,1
24,68.37483,182.41955,0,0.05998,3,1
27,74.17857,188.68179,0,0.10039,5,1
33,93.14649,172.07631,1,0.55907,5,0
29,76.00804,150.0,0,0.84651,1,0
27,91.54668,186.79583,1,0.31543,5,0
