InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority
683336,SKU_1574,Desk Lamp,16,27-02-24,28.57,69092,United States,0.32,Credit Card,6.29,Stationery,In-store,Not Returned,UPS,Rome,Medium
816797,SKU_1270,USB Cable,6,28-02-24,36.11,39940,Netherlands,0.42,Credit Card,11.86,Furniture,Online,Not Returned,DHL,London,High
673645,SKU_1958,Wall Clock,37,28-02-24,38.37,97146,Germany,0.04,Bank Transfer,19.56,Furniture,In-store,Not Returned,Royal Mail,London,Medium
781828,SKU_1310,USB Cable,32,28-02-24,5.5,28052,United Kingdom,0.04,Credit Card,28.15,Electronics,In-store,Returned,DHL,Paris,Medium
297128,SKU_1312,White Mug,25,28-02-24,57.16,63521,France,0.48,paypall,24.65,Apparel,Online,Not Returned,Royal Mail,Paris,Medium
349336,SKU_1116,Desk Lamp,48,28-02-24,96.94,89096,Portugal,0.33,Bank Transfer,19.23,Apparel,Online,Not Returned,DHL,Amsterdam,High
645785,SKU_1787,Backpack,11,28-02-24,84.71,22173,Italy,0.06,Bank Transfer,24.79,Accessories,Online,Not Returned,UPS,London,Medium
585679,SKU_1917,USB Cable,47,28-02-24,60.51,32104,Australia,0.44,Credit Card,20.56,Furniture,In-store,Not Returned,UPS,Amsterdam,Medium
106258,SKU_1344,Wireless Mouse,39,28-02-24,80.21,46836,Australia,0.31,Bank Transfer,18.23,Apparel,In-store,Not Returned,DHL,London,High
418103,SKU_1177,Wall Clock,6,28-02-24,77.02,39313,Portugal,0.05,Credit Card,11.75,Accessories,In-store,Returned,DHL,Paris,Medium
659190,SKU_1116,Office Chair,32,28-02-24,27.24,,Norway,0.43,Bank Transfer,27.42,Electronics,Online,Not Returned,DHL,,Low
639742,SKU_1675,Wireless Mouse,45,28-02-24,30.28,31466,France,0.27,Credit Card,30,Apparel,Online,Not Returned,UPS,Rome,Low
137606,SKU_1754,USB Cable,5,28-02-24,75.41,99850,United Kingdom,0.19,Bank Transfer,26.83,Electronics,In-store,Not Returned,DHL,Rome,Low
544843,SKU_1164,Office Chair,41,28-02-24,8.88,50828,United States,0.21,paypall,28.03,Accessories,In-store,Not Returned,FedEx,London,Medium
417113,SKU_1173,Wireless Mouse,49,28-02-24,90.37,49813,Sweden,0.36,paypall,22.4,Accessories,In-store,Not Returned,FedEx,Rome,Low
186465,SKU_1630,USB Cable,39,28-02-24,89.28,66375,Sweden,0.02,Credit Card,29.26,Furniture,Online,Not Returned,DHL,Berlin,Low
582929,SKU_1748,Notebook,15,28-02-24,48.01,90536,Netherlands,0.09,Credit Card,20.91,Stationery,Online,Not Returned,Royal Mail,Amsterdam,Medium
435823,SKU_1154,USB Cable,26,28-02-24,70.02,30432,Germany,0.19,paypall,28.05,Apparel,Online,Not Returned,DHL,Amsterdam,Low
189628,SKU_1658,Notebook,43,28-02-24,11.76,10292,Spain,0.49,Credit Card,16.92,Accessories,Online,Not Returned,DHL,Paris,Low
480929,SKU_1594,White Mug,42,28-02-24,54.71,97706,Belgium,0.07,Bank Transfer,22.13,Apparel,Online,Not Returned,Royal Mail,Paris,Low
875245,SKU_1783,Wall Clock,9,28-02-24,97.14,75258,Sweden,0.02,Bank Transfer,11.93,Electronics,In-store,Not Returned,DHL,Rome,Low
113635,SKU_1509,Backpack,5,28-02-24,93.58,70533,Germany,0.11,Bank Transfer,17.09,Accessories,In-store,Not Returned,Royal Mail,London,Low
700806,SKU_1309,USB Cable,24,28-02-24,22.44,59767,Netherlands,0.04,paypall,29.98,Stationery,Online,Not Returned,UPS,Amsterdam,High
113409,SKU_1724,Headphones,31,28-02-24,68.81,72954,Italy,0.39,Credit Card,29.02,Stationery,In-store,Not Returned,DHL,London,High
279828,SKU_1736,Desk Lamp,46,28-02-24,33.93,70389,Portugal,0.34,Bank Transfer,18.02,Furniture,In-store,Returned,FedEx,Amsterdam,High
118541,SKU_1233,T-shirt,49,29-02-24,42.43,96824,Australia,0.4,Credit Card,24.08,Electronics,In-store,Returned,Royal Mail,London,Medium
158022,SKU_1350,Notebook,46,29-02-24,77.52,35106,Portugal,0.42,paypall,28.77,Stationery,Online,Not Returned,FedEx,London,High
169064,SKU_1161,Notebook,9,29-02-24,91.99,58341,Portugal,0.27,Bank Transfer,11.63,Furniture,Online,Not Returned,FedEx,Paris,Low
267399,SKU_1590,Office Chair,1,29-02-24,26.39,92472,France,0.28,paypall,12.71,Electronics,Online,Not Returned,UPS,Berlin,Medium
321126,SKU_1690,White Mug,27,29-02-24,84.96,88707,France,0.09,Bank Transfer,16.36,Furniture,In-store,Not Returned,UPS,Rome,Medium
124946,SKU_1291,T-shirt,37,29-02-24,93.59,49663,Australia,0.29,Bank Transfer,11.9,Apparel,Online,Not Returned,UPS,Rome,Medium
721904,SKU_1126,Office Chair,30,29-02-24,71.35,88698,Germany,0.37,Bank Transfer,9.66,Accessories,Online,Returned,DHL,London,Medium
987673,SKU_1692,Office Chair,31,29-02-24,37.95,72442,United Kingdom,0.5,paypall,9.26,Stationery,In-store,Not Returned,Royal Mail,London,Low
229622,SKU_1601,Wall Clock,26,29-02-24,72.27,69820,Italy,0.05,paypall,8.98,Electronics,Online,Not Returned,Royal Mail,London,Medium
599658,SKU_1093,Office Chair,27,29-02-24,69.18,61028,Sweden,0.13,paypall,8.37,Accessories,In-store,Not Returned,UPS,Berlin,Low
465589,SKU_1445,Notebook,23,29-02-24,66.65,57410,Sweden,0.14,paypall,25.79,Stationery,In-store,Not Returned,DHL,Rome,High
751568,SKU_1926,Desk Lamp,15,29-02-24,99.1,42780,Portugal,0.15,Credit Card,27.22,Apparel,Online,Not Returned,UPS,Rome,Medium
477755,SKU_1088,USB Cable,13,29-02-24,43.36,25491,Italy,0.06,Bank Transfer,17.58,Stationery,Online,Not Returned,UPS,Rome,High
646063,SKU_1387,T-shirt,8,29-02-24,13.51,47458,Netherlands,0.3,Bank Transfer,11.55,Apparel,In-store,Not Returned,DHL,Berlin,Low
320649,SKU_1779,Wall Clock,43,29-02-24,21,31718,Italy,0.09,Credit Card,6.23,Furniture,Online,Not Returned,Royal Mail,London,High
544861,SKU_1248,T-shirt,16,29-02-24,78.96,81183,Italy,0.11,paypall,6.32,Apparel,Online,Not Returned,FedEx,Berlin,Medium
528963,SKU_1180,T-shirt,23,29-02-24,48.17,99953,Australia,0.01,Credit Card,14.68,Accessories,Online,Not Returned,DHL,Berlin,Low
798645,SKU_1060,Wireless Mouse,18,29-02-24,11.81,75310,France,0.02,Credit Card,29.05,Stationery,Online,Not Returned,DHL,Paris,Low
606087,SKU_1146,Backpack,26,29-02-24,3.96,33149,Australia,0.3,paypall,10.19,Furniture,Online,Not Returned,DHL,London,High
509320,SKU_1630,Notebook,-26,29-02-24,-43.29,,Portugal,1.6288261501250747,Credit Card,,Stationery,In-store,Not Returned,FedEx,,Medium
114927,SKU_1695,Blue Pen,30,29-02-24,75.73,48486,Norway,0.36,Bank Transfer,5.3,Apparel,In-store,Not Returned,UPS,London,Low
235593,SKU_1776,Backpack,18,29-02-24,19.67,57106,Spain,0.35,paypall,28.15,Apparel,Online,Not Returned,DHL,Paris,High
406230,SKU_1280,Office Chair,18,29-02-24,3.51,61935,France,0.28,Bank Transfer,19.08,Accessories,In-store,Not Returned,UPS,Paris,Medium
245352,SKU_1565,Headphones,39,29-02-24,96.74,62528,Portugal,0.42,paypall,21.82,Apparel,Online,Returned,FedEx,Berlin,Low
163266,SKU_1111,T-shirt,45,01-03-24,13.76,77509,Belgium,0.28,Bank Transfer,10.87,Furniture,Online,Not Returned,Royal Mail,London,High
261825,SKU_1686,Headphones,38,01-03-24,20.23,60571,United Kingdom,0.02,Credit Card,10.97,Furniture,In-store,Not Returned,DHL,Rome,Medium
282600,SKU_1296,Blue Pen,36,01-03-24,66.33,57277,Sweden,0.05,paypall,26.52,Stationery,In-store,Not Returned,Royal Mail,Rome,Low
606700,SKU_1690,Notebook,37,01-03-24,41.28,68722,United Kingdom,0.28,paypall,27.95,Furniture,In-store,Not Returned,DHL,Rome,High
542821,SKU_1561,Wall Clock,34,01-03-24,92.61,45432,Netherlands,0.13,Bank Transfer,8.52,Electronics,Online,Not Returned,DHL,Amsterdam,High
719259,SKU_1116,Blue Pen,27,01-03-24,94.12,74546,Belgium,0.12,Credit Card,11.18,Stationery,In-store,Not Returned,Royal Mail,Berlin,Medium
259149,SKU_1902,Backpack,6,01-03-24,67.67,87501,Sweden,0.03,Bank Transfer,8.88,Accessories,Online,Returned,FedEx,Paris,High
349307,SKU_1026,Blue Pen,47,01-03-24,43.89,25847,Portugal,0.46,paypall,9.53,Stationery,Online,Returned,UPS,Amsterdam,High
822044,SKU_1431,Wall Clock,2,01-03-24,17.15,74008,Australia,0.32,Credit Card,5.76,Electronics,Online,Not Returned,DHL,Paris,High
530561,SKU_1878,Headphones,21,01-03-24,9.91,40930,Sweden,0.28,Credit Card,6.92,Stationery,Online,Not Returned,DHL,Paris,High
804633,SKU_1310,Blue Pen,4,01-03-24,68.97,69404,United Kingdom,0.19,paypall,24.93,Apparel,In-store,Not Returned,Royal Mail,London,High
513218,SKU_1702,Blue Pen,9,01-03-24,2.56,54833,Germany,0.27,Bank Transfer,25.08,Furniture,In-store,Not Returned,FedEx,Rome,Low
410584,SKU_1874,Wall Clock,20,01-03-24,62.41,51652,United States,0.17,Credit Card,12.81,Accessories,In-store,Not Returned,FedEx,Rome,Low
857386,SKU_1389,Notebook,49,01-03-24,54.72,68818,Sweden,0.08,Bank Transfer,17.67,Accessories,Online,Returned,DHL,Amsterdam,High
290588,SKU_1674,Notebook,23,01-03-24,37.47,23365,Portugal,0.07,Credit Card,6.72,Apparel,Online,Returned,UPS,Paris,High
695754,SKU_1927,Wireless Mouse,42,01-03-24,7.71,39780,France,0.34,paypall,26.45,Furniture,In-store,Not Returned,UPS,Paris,High
965356,SKU_1461,Wall Clock,47,01-03-24,99.99,65931,France,0.4,paypall,15.8,Apparel,In-store,Not Returned,Royal Mail,Berlin,High
221411,SKU_1005,T-shirt,32,01-03-24,72.68,33771,Netherlands,0.28,paypall,13.8,Stationery,Online,Not Returned,UPS,London,Low
678253,SKU_1702,Office Chair,49,01-03-24,71.38,81757,Australia,0.44,Credit Card,10.23,Stationery,In-store,Not Returned,DHL,Berlin,High
643979,SKU_1529,Wall Clock,29,01-03-24,73.86,20354,Belgium,0.02,paypall,28.64,Electronics,In-store,Not Returned,UPS,Berlin,Medium
955610,SKU_1158,Desk Lamp,-15,01-03-24,-77.01,,Portugal,1.876737009,Credit Card,,Stationery,Online,Not Returned,DHL,,High
643489,SKU_1307,Backpack,14,01-03-24,7.36,45161,Australia,0.18,paypall,24.69,Stationery,In-store,Not Returned,FedEx,Berlin,Medium
369565,SKU_1655,Wall Clock,28,01-03-24,13,51297,Netherlands,0.04,paypall,17.68,Accessories,In-store,Not Returned,UPS,Amsterdam,High
729639,SKU_1951,Notebook,6,01-03-24,56.81,89988,Netherlands,0.05,Bank Transfer,6.95,Electronics,Online,Not Returned,FedEx,Rome,Low
552044,SKU_1194,USB Cable,3,02-03-24,28.03,51032,Netherlands,0.39,paypall,7.78,Accessories,In-store,Not Returned,FedEx,London,Low
550836,SKU_1478,Office Chair,30,02-03-24,87.5,41696,Belgium,0.4,Credit Card,20.2,Accessories,Online,Not Returned,DHL,Amsterdam,High
433268,SKU_1229,T-shirt,38,02-03-24,96.8,51176,Norway,0.08,Credit Card,24.64,Apparel,In-store,Not Returned,UPS,Berlin,Low
713595,SKU_1505,Notebook,32,02-03-24,77.26,26155,United Kingdom,0.34,paypall,19.1,Furniture,Online,Not Returned,FedEx,Paris,Medium
977792,SKU_1701,Office Chair,12,02-03-24,7.71,98076,Italy,0.34,paypall,20.64,Accessories,In-store,Not Returned,UPS,Berlin,Medium
344636,SKU_1336,T-shirt,28,02-03-24,47.86,81733,United States,0.24,Bank Transfer,23.99,Stationery,In-store,Not Returned,UPS,Rome,High
699140,SKU_1691,Wireless Mouse,31,02-03-24,47.1,72935,Germany,0.35,Bank Transfer,11.82,Electronics,Online,Not Returned,Royal Mail,Amsterdam,Low
946677,SKU_1132,USB Cable,35,02-03-24,51.45,63251,Norway,0.29,Bank Transfer,9.3,Electronics,In-store,Not Returned,FedEx,Amsterdam,Low
994585,SKU_1948,Headphones,10,02-03-24,67.57,16530,United States,0.06,paypall,26.23,Accessories,In-store,Not Returned,UPS,London,High
339321,SKU_1719,White Mug,10,02-03-24,13.1,34592,Spain,0.14,Credit Card,20.66,Apparel,In-store,Not Returned,FedEx,London,Low
145562,SKU_1656,White Mug,2,02-03-24,68.69,52270,United Kingdom,0.45,Credit Card,24.04,Apparel,Online,Not Returned,Royal Mail,Paris,Medium
259306,SKU_1158,Blue Pen,36,02-03-24,79.87,85627,Italy,0.18,Credit Card,18.21,Accessories,Online,Not Returned,Royal Mail,Paris,Medium
447466,SKU_1271,Wall Clock,45,02-03-24,22.59,73040,Spain,0.18,Bank Transfer,17.76,Stationery,Online,Not Returned,UPS,Rome,High
333708,SKU_1952,USB Cable,31,02-03-24,45.5,38553,United Kingdom,0.06,paypall,24.19,Furniture,Online,Not Returned,DHL,Amsterdam,Medium
508545,SKU_1532,Blue Pen,-7,02-03-24,-4.97,,Australia,0.47,Bank Transfer,,Apparel,In-store,Not Returned,DHL,,Medium
508914,SKU_1680,USB Cable,32,02-03-24,8.18,73910,Norway,0.14,Credit Card,28.42,Accessories,In-store,Not Returned,UPS,Amsterdam,Low
321935,SKU_1294,T-shirt,22,02-03-24,49.28,21166,Germany,0.25,paypall,9.43,Electronics,In-store,Not Returned,FedEx,Paris,High
802969,SKU_1804,White Mug,16,02-03-24,82,77344,Netherlands,0.08,Credit Card,26.41,Electronics,Online,Not Returned,FedEx,Rome,Low
378692,SKU_1936,Wall Clock,33,02-03-24,25.83,37814,Portugal,0.24,Credit Card,17.53,Accessories,Online,Not Returned,Royal Mail,Amsterdam,High
355644,SKU_1820,USB Cable,5,02-03-24,54.99,59481,France,0.25,Bank Transfer,9.25,Electronics,Online,Not Returned,DHL,Paris,Medium
689522,SKU_1329,Headphones,37,02-03-24,10.7,63091,Netherlands,0.38,Bank Transfer,19.1,Furniture,In-store,Not Returned,FedEx,Rome,Medium
118340,SKU_1799,Wireless Mouse,45,02-03-24,77.67,55240,Sweden,0.38,paypall,29.34,Accessories,In-store,Not Returned,DHL,Amsterdam,Low
693684,SKU_1280,Wireless Mouse,44,02-03-24,95.21,59903,Norway,0.38,Bank Transfer,18.52,Electronics,Online,Not Returned,FedEx,Amsterdam,High
971127,SKU_1436,Office Chair,16,02-03-24,33.26,30303,Belgium,0.15,Bank Transfer,5.41,Furniture,Online,Not Returned,UPS,Berlin,High
258937,SKU_1063,T-shirt,6,03-03-24,87.66,30109,Portugal,0.38,paypall,20.6,Furniture,In-store,Not Returned,Royal Mail,Amsterdam,High
331144,SKU_1928,Backpack,16,03-03-24,8.27,45601,Spain,0.27,Credit Card,19.87,Furniture,In-store,Not Returned,UPS,Rome,Medium
815127,SKU_1358,Blue Pen,23,03-03-24,28.52,24366,Portugal,0.04,Credit Card,13.67,Electronics,In-store,Not Returned,DHL,Berlin,Low
769103,SKU_1228,Backpack,2,03-03-24,52.14,62828,United Kingdom,0.26,Bank Transfer,11.64,Stationery,In-store,Not Returned,FedEx,London,Medium
302834,SKU_1613,Wall Clock,29,03-03-24,44.82,76858,Italy,0.25,paypall,17.42,Accessories,Online,Not Returned,DHL,London,Medium
702542,SKU_1805,Wireless Mouse,44,03-03-24,20.22,42021,United States,0.23,Credit Card,26.74,Furniture,In-store,Not Returned,Royal Mail,London,Medium
734480,SKU_1246,Backpack,47,03-03-24,81.11,70109,Spain,0.18,Credit Card,14.74,Apparel,Online,Not Returned,DHL,Paris,Medium
860285,SKU_1091,Notebook,25,03-03-24,19.1,25770,Italy,0.29,Credit Card,29.87,Stationery,In-store,Not Returned,Royal Mail,Amsterdam,Low
226658,SKU_1846,T-shirt,44,03-03-24,28.8,89233,Italy,0.06,Credit Card,28.52,Electronics,Online,Not Returned,UPS,Paris,Low
360464,SKU_1647,Wireless Mouse,3,03-03-24,22.89,70436,Belgium,0.37,paypall,13.69,Stationery,In-store,Not Returned,UPS,Paris,High
288044,SKU_1000,White Mug,5,03-03-24,9.58,83908,Norway,0.08,Credit Card,24.71,Stationery,In-store,Not Returned,FedEx,Rome,Low
387674,SKU_1969,White Mug,24,03-03-24,22.58,97316,Germany,0.44,Bank Transfer,23.12,Apparel,Online,Not Returned,Royal Mail,Paris,Medium
290408,SKU_1314,Backpack,42,03-03-24,26.82,92921,Italy,0.1,Bank Transfer,27.97,Furniture,In-store,Not Returned,UPS,Amsterdam,High
683291,SKU_1290,Wireless Mouse,13,03-03-24,21.76,38500,Spain,0.28,Credit Card,19.75,Stationery,Online,Not Returned,Royal Mail,Berlin,Low
919340,SKU_1245,USB Cable,43,03-03-24,1.42,85686,Netherlands,0.07,Bank Transfer,7.01,Electronics,Online,Not Returned,Royal Mail,London,Medium
167186,SKU_1239,T-shirt,12,03-03-24,71.85,14456,Australia,0.26,Credit Card,5.77,Electronics,In-store,Not Returned,FedEx,Amsterdam,Medium
140653,SKU_1480,Desk Lamp,27,03-03-24,52.39,82544,Belgium,0.09,paypall,24.92,Electronics,Online,Not Returned,FedEx,Paris,Low
492647,SKU_1271,Headphones,13,03-03-24,53.51,67514,France,0.37,Credit Card,14.34,Apparel,In-store,Returned,DHL,Amsterdam,High
873621,SKU_1653,Backpack,49,03-03-24,52.19,56837,United States,0.21,Credit Card,17.94,Accessories,Online,Not Returned,DHL,Amsterdam,Low
357426,SKU_1516,Wall Clock,42,03-03-24,58.62,20282,Australia,0.46,paypall,24.41,Apparel,In-store,Not Returned,FedEx,Rome,Low
278104,SKU_1847,Headphones,25,03-03-24,34.26,69185,United Kingdom,0.18,paypall,22.73,Electronics,In-store,Not Returned,UPS,Berlin,Low
920215,SKU_1788,Headphones,8,03-03-24,65.75,28971,Netherlands,0.43,paypall,12.06,Accessories,In-store,Not Returned,FedEx,Rome,High
677823,SKU_1313,Headphones,11,03-03-24,88.67,94451,Italy,0.02,paypall,24.73,Apparel,Online,Not Returned,Royal Mail,Paris,Medium
868354,SKU_1568,T-shirt,20,03-03-24,16.22,62989,Italy,0.25,paypall,26.18,Apparel,In-store,Not Returned,UPS,Amsterdam,High
993270,SKU_1138,Desk Lamp,23,04-03-24,81.05,71218,United Kingdom,0.02,Credit Card,24.42,Electronics,In-store,Not Returned,DHL,London,Medium
450417,SKU_1497,Wall Clock,35,04-03-24,95.7,99803,Italy,0.25,paypall,29.51,Furniture,In-store,Not Returned,UPS,London,Medium
815887,SKU_1326,Headphones,17,04-03-24,28.89,27422,Germany,0.01,Bank Transfer,6.98,Furniture,In-store,Not Returned,Royal Mail,Rome,Low
356653,SKU_1120,Notebook,9,04-03-24,39.69,43958,United Kingdom,0.19,Credit Card,5.39,Stationery,Online,Not Returned,DHL,Paris,High
911983,SKU_1391,Desk Lamp,45,04-03-24,23.02,36063,Norway,0.21,paypall,6.41,Furniture,Online,Not Returned,FedEx,Paris,Low
929975,SKU_1464,Headphones,13,04-03-24,96.33,,Spain,0.34,Bank Transfer,7.49,Apparel,In-store,Not Returned,FedEx,Paris,High
512720,SKU_1989,Blue Pen,21,04-03-24,21.45,18451,Portugal,0.43,paypall,22.71,Accessories,In-store,Not Returned,Royal Mail,Rome,Low
675263,SKU_1909,Headphones,49,04-03-24,56.27,50808,Germany,0.13,paypall,23.44,Electronics,In-store,Not Returned,DHL,Berlin,Low
317418,SKU_1176,Wireless Mouse,23,04-03-24,86.3,26204,France,0.43,paypall,25.26,Electronics,Online,Returned,UPS,Rome,High
915468,SKU_1363,Backpack,40,04-03-24,18.47,31950,Sweden,0.16,Credit Card,22.86,Apparel,In-store,Not Returned,FedEx,Rome,Medium
607914,SKU_1497,Headphones,35,04-03-24,85.2,68103,Italy,0.38,paypall,15.45,Furniture,In-store,Not Returned,Royal Mail,Amsterdam,High
443227,SKU_1160,T-shirt,44,04-03-24,18.44,88726,Netherlands,0.29,paypall,26.04,Electronics,In-store,Not Returned,DHL,Amsterdam,Low
678044,SKU_1663,Desk Lamp,28,04-03-24,49.04,39908,France,0.02,Credit Card,14.48,Furniture,Online,Not Returned,DHL,London,High
717027,SKU_1966,USB Cable,10,04-03-24,3.61,34434,Belgium,0.41,Bank Transfer,6.75,Apparel,In-store,Not Returned,UPS,Berlin,Medium
371449,SKU_1549,Wall Clock,-6,04-03-24,57.74,,Sweden,0.15,paypall,,Apparel,Online,Not Returned,UPS,,High
567565,SKU_1334,Wall Clock,43,04-03-24,51.82,47784,Belgium,0.13,Credit Card,27.19,Furniture,Online,Not Returned,FedEx,Rome,Medium
428580,SKU_1049,Wireless Mouse,4,04-03-24,71.64,20329,Norway,0.16,Credit Card,17,Apparel,Online,Not Returned,Royal Mail,Rome,High
365891,SKU_1746,Blue Pen,42,04-03-24,81.89,41019,Norway,0.15,paypall,25.37,Accessories,Online,Not Returned,UPS,Rome,Low
276096,SKU_1088,Wall Clock,43,04-03-24,97.41,36846,United States,0.48,paypall,20.95,Apparel,In-store,Not Returned,DHL,London,Medium
805983,SKU_1575,Wireless Mouse,33,04-03-24,71.25,99837,Italy,0.27,Credit Card,9.23,Stationery,In-store,Not Returned,UPS,Paris,Low
385389,SKU_1892,Wall Clock,-35,04-03-24,-58.32,,Netherlands,1.5567592360670495,paypall,,Apparel,In-store,Not Returned,Royal Mail,,Medium
600038,SKU_1720,Office Chair,26,04-03-24,82.29,13493,Spain,0.01,paypall,19.48,Furniture,In-store,Not Returned,DHL,London,Medium
558825,SKU_1224,Backpack,29,04-03-24,81.75,91230,Sweden,0.2,paypall,13.17,Stationery,Online,Not Returned,UPS,Amsterdam,Medium
214938,SKU_1385,Desk Lamp,18,04-03-24,88.64,45474,Australia,0.15,Bank Transfer,5.84,Stationery,In-store,Not Returned,FedEx,Berlin,High
299105,SKU_1166,Desk Lamp,14,05-03-24,87.73,,Norway,0.27,Bank Transfer,11.04,Accessories,In-store,Not Returned,UPS,,High
522793,SKU_1713,USB Cable,24,05-03-24,71.33,73819,Sweden,0.37,paypall,11.63,Stationery,In-store,Not Returned,Royal Mail,Paris,Low
552962,SKU_1653,Wall Clock,34,05-03-24,70.92,16938,United Kingdom,0.22,Bank Transfer,24.26,Stationery,In-store,Not Returned,UPS,Berlin,High
579764,SKU_1907,Wall Clock,42,05-03-24,25.63,81003,Spain,0.28,Bank Transfer,11.79,Electronics,In-store,Not Returned,FedEx,Rome,Low
239559,SKU_1336,Blue Pen,29,05-03-24,5.55,22497,Italy,0.44,Credit Card,27.34,Furniture,In-store,Not Returned,DHL,Amsterdam,High
981991,SKU_1589,Wall Clock,34,05-03-24,54.05,48732,Germany,0.16,Credit Card,17.92,Stationery,Online,Not Returned,FedEx,Rome,High
845773,SKU_1434,Notebook,-36,05-03-24,36.24,,France,0.11,Bank Transfer,,Accessories,Online,Returned,FedEx,,High
669855,SKU_1521,Office Chair,44,05-03-24,33.53,67650,Spain,0.13,Credit Card,29.33,Furniture,Online,Not Returned,Royal Mail,Berlin,High
295921,SKU_1247,Headphones,8,05-03-24,48.33,94211,Spain,0.06,Bank Transfer,25.8,Stationery,Online,Not Returned,Royal Mail,London,Low
354536,SKU_1043,USB Cable,31,05-03-24,82.02,60221,United States,0.42,paypall,29.52,Stationery,In-store,Not Returned,UPS,Rome,High
303125,SKU_1486,Backpack,37,05-03-24,70.78,50785,Italy,0.13,Bank Transfer,16.17,Accessories,Online,Not Returned,DHL,London,Low
865480,SKU_1807,USB Cable,35,05-03-24,21.47,53575,Norway,0.03,paypall,24.63,Accessories,In-store,Not Returned,DHL,Amsterdam,Low
998141,SKU_1476,Office Chair,26,05-03-24,17.83,67225,Portugal,0.24,paypall,23.12,Apparel,In-store,Not Returned,DHL,Paris,Low
360227,SKU_1108,Notebook,39,05-03-24,99.33,85003,Australia,0.01,paypall,19.68,Stationery,In-store,Returned,FedEx,Berlin,High
216322,SKU_1699,Desk Lamp,8,05-03-24,65.58,49385,Spain,0.31,Credit Card,29.76,Apparel,In-store,Returned,DHL,Berlin,High
875053,SKU_1069,T-shirt,34,05-03-24,68.47,65615,Sweden,0.08,Credit Card,22.13,Accessories,Online,Not Returned,FedEx,Paris,Medium
220717,SKU_1743,T-shirt,42,05-03-24,79.19,23473,France,0.37,Bank Transfer,12.93,Electronics,Online,Not Returned,Royal Mail,Rome,High
760975,SKU_1542,Desk Lamp,32,05-03-24,55.09,70246,Portugal,0.03,Credit Card,22.07,Apparel,In-store,Returned,DHL,Paris,High
